text,label
"第一次看差不多二十几年前，现在再看，尤其是经历了魔幻的口罩三年，特别是难以置信的2022后，再来看此片，心中五味杂陈，不禁惊叹而感慨。

一个层面，会不会我们现在生活的地方本来就是假的，只是我不知道而已。新闻、网络、舆论导向、信息来源等等等等。

第二个层面，如果我们都是被上帝安排和摆布的人，我们有没有与被安排好的命运抗争的勇气？影片的最后，观众们为他欢呼，其实也是为自己渴望战胜命运的勇气在加油。

2022年马上过去了，魔幻与匪夷所思的事情一下子发生了太多。让我们以这部二十五年前的作品作为勉励，对抗疫情，也对抗任人摆布的世界。",5
校园青春片的一股清流。只是我既没怦然也没心动，不明白为什么会被捧上天,2
生命悲惨残忍黑暗，可笑仍如阳光般灿烂。,5
为嘛！为嘛这个片子这么高分！,3
"“我甚至连一张他的画像都没有，但他永远活在我心中。” 要敢说，这是我一直深爱的电影。

3D效果言过其实；被删裸戏无察觉；IMAX看清冰山全貌；Rose美的神魂颠倒，Jack帅的令人窒息；甲板上Jack对Rose说:I see you. 看过不下10遍，能记住每个情节、台词、人物及配乐，该哭地方还是会哭；3碟正版VCD能记住两次换碟的准确时刻；初二看完后自己经常在水盆里用水瓢演习沉船全过程…",5
①娱乐至死，最后两句台词神来之笔。②Tureman，ture man。PS，个人觉得豆瓣标签里的“人性”和这部电影想表达的没啥关系,5
算是第一次接触的印度电影，汗叔厉害。,5
"虽然是种族题材，但轻说教，重视个体经验，且一路走来，又顺理成章地为宏大的命题做了最好的注脚。You don't fight to be a fighter, you just be.",5
我真的很喜歡他，很喜歡她，很喜歡他倆的帽子,5
我就不明白甘道夫升级为白袍巫师了怎么不爱使魔法，改成肉搏战士了。一直期待他使一招毁天灭地……,4
最后剧情的不断反转就像是导演在出牌，出到哪一张这个牌局都很精彩，但直到最后我们才发现整个布局的惊艳（男人出轨到女人出轨再到男人出轨的回环）。也正是因为这个剧情的反转，整部电影的焦点出乎意料地由老律师（查尔斯·劳顿的表演真是精彩绝伦）转移到了这个敢爱敢恨的女人身上。,5
轻松愉快精致温暖，但是怎么说呢，太旧了，故事，人物关系，价值观，探讨的问题，最后的结局，旧得我以为在看九十年代高清重制版电影,3
是蛮不错的。但是想到之前豆瓣上有人总结的诺兰电影两大主题（“穿越万水千山来看你”和“爸爸再爱我一次”），就完全无法进入父女情深设定了，哈哈哈哈~,4
虚假的巧合被当作精妙对比，突兀的后果往往使人惊叹而不是受启发，脱离过去过于决绝。,2
这是一部浪漫主义动画,5
似乎黑色幽默的电影总是能有很高的分数，和偷拐抢骗完全的一个调调，甚至很多演员都是一样的，杰森斯坦森和起码2-3个不认识的演员，这样的电影其实平庸的演技就可以，浮夸的场景和偏门的笑点构成一长串冷笑话。当然，所有的情节看似凌乱其实却牢牢相扣。不过和《偷拐抢骗》可以说完全一样，缺乏新意。,4
太好看了嘤嘤嘤Q口Q,5
不值得同情,1
这部剧堪称经典 笑中有泪 令人深思 看了好几遍 每次都是笑着笑着就哭了 它所反映的印度教育问题 在我国也是很普遍的 所以颇有感触 这是我看过最棒的喜剧了 而且剧中那些舞蹈和歌曲都超级好 每次遇到啥的时候 都会摸着心说all is well,5
伟大的人性光辉！当辛德勒说出：“我可以多救几个的......”我的眼泪瞬间就涌上来了。居然有人说这个片段矫情，不过我却结结实实的被感动了~~,5
我就是不喜欢这种动画啊。。。。。怎么办，，。。。,1
看完摔跤吧爸爸看的这部，这部电影给了我一种很不一样的活出自己。,4
爱情片的典范。,5
相信自己。,5
我小时候看完这电影以后只记得两个画面，一个是男主角在窗台浇花，另一个就是小女孩坐在楼梯那里抽烟。,5
虽不算完美，有些国产片的小毛病，但牛逼在于华语片环境下这个故事和题材，以及所有的演员。敏感的社会话题，法外义侠的设定，对现实的反衬，对制度的思考，群戏太棒。徐峥和宁浩，在《无人区》之后又一次探明了审查的底线，还有这个类型片的价值，对于华语片意义重大,4
最早在高中英语课上看过。有人说阿甘有好运，但我看到他一直在跑，而我们早已走走歇歇或停在路上了。,4
如果再也不能见到你，祝你早安，午安，晚安。,5
Great laugh. Good movie.,5
这个世界那么大，就算不能世事件件都如意，但又刻骨的记忆，也能换得心中的安宁，如果终于到了用尽全力都不能往前走的时候，灵魂还能飘荡于世，眼睁睁看着在无人记得我的那天到来，该是何等绝望孤寂的光景啊。这电影转足了眼泪，我们不舍亲人离去，奢望用记忆，好像真的只要我们不忘，他们便不会走,4
神剧。经多番改编还是这一版黑白电影有震撼力，节奏太好，张驰有度，剧情发人深省，导演、演员功力深厚。,5
动画形象生动有趣，情节幽默搞笑又富有深意，兔子和狐狸的组合也很有新鲜感，期待第二部,5
"肤色对调版《触不可及》，一场跨越美国的公路之旅，更是一场跨越种族与肤色、身份与阶层的人性之旅。
所有下属都对唐毕恭毕敬，唯有托尼把他当普通人对待，给他吃炸鸡、对他说出真实想法。
不把他当成黑人，才是真正不歧视他的表现。
另一方面，唐又受到外人的歧视和侮辱，他始终忍气吞声，低声下气。
听他演奏的观众可以在餐厅吃饭，而他作为表演者却不可以。
正是托尼教会他反击，教会他为自己发声、捍卫自己的权利和尊严。
在所谓“高级的、尊贵的”场所受到不平等待遇，反而在“低端的、卑微的”黑人酒吧获得尊重和支持，实在太讽刺。
天才是不够的，唯有勇气才能改变人心。既然他都不考虑你的感受，你又何必照顾他的情绪呢？
忍一时得寸进尺，退一步变本加厉。暴力不能让你赢得什么，但懦弱永远都是输家。
正面对抗生活的恶意，才能战胜恶意。",5
在野路子出身的张国荣面前，学院出身的张丰毅显得那么单薄,4
平平淡淡的温馨才是生活的本真，幸福也不过如此。,5
太失望了。前面耍小聪明的戏精男主看得很不爽。唯一觉得是男主女主进入花房，小男孩从里面出来的转场很棒。男主可太吵了。以乐景写哀情，乐得有点过分了。不喜欢这种话剧电影。,2
在天朝，这个结局不会过审。哦不，这种片，根本就不会被拍出来。,5
中国人让日本人杀中国人，日本人诧异。中国人让中国人杀日本人，中国人诧异。一只猪，最后的色彩，‘我’。,5
我曾经也这样幻想过，或者类似这样的幻想过，周遭的世界会不会是和我眼里的完全不一样，还是他们所有都只是仅仅用来取悦和满足某种需求而存在，被窥视的一生和被监视的触感时时都从背脊传来。金凯瑞的表演太棒了，你永远都阻挡不了一颗追寻真相和自由的心。,5
影史上最完美的通过台词展示全片的电影，看过之后你会知道为什么美国人有资格探讨人性。我们需要意见领袖，引导人们走向友善、公正。,5
几年前被母亲推荐看的，她很推崇，看过后感觉可以，黑暗是每个国家都存在的，总的来说希望好人一生平安！,5
很有娱乐性的片子 这么多年前排出来的电影让我相当惊讶 在电脑科技还不那么发达的时代 人类的智慧仍然创造出了炫目的视觉效果 这远比现今的很多电影来得更加纯粹 更让人享受,5
感覺跟大家看的不是同一個片,1
"我经常在想一个民族的天性，有的是破坏与毁灭，有的是侵略与占有，但怎么想都只能给中华民族目前的现状安上“使坏”这么个标签。
暗龊龊的使坏，是龌蹉，是悲观，与生俱来的悲观气质是不可能建设美好未来的，压抑的个性，突然的豁达，骨子里有歇斯底里闹事的劲，却又总有事后揉一揉自残式的八面玲珑，这些天生的人格分裂都是早已在出生之前几十代基因里已经写满了的，这个不好明说，也是我一直觉得完蛋的地方。
",4
12个男人呆在一个闷热的休息室中在90多分钟的时间里将一个在法庭上几乎已成定局的凶杀案扳正。导演通过12个主要角色阐述自己观点的神态和说话方式来反映人物性格，再用不断投票产生的变化来突出这种“拔河式”探讨案情的紧张感，让观众忘记影片中单一场景将会带来的枯燥。,5
蓝光重刷。还是从头到尾对不上口型，看着难受。剧本不是今敏写的，但形式上已经有了今敏的特色：虚实融合的无缝转场，选题也能看到他对女性视角的偏爱。这剧本是今敏导演作品里最差的，它有一个B级的故事框架：偶像少女转型拍大尺度电视剧和写真，出现了不少裸露，而痴迷女主的疯狂歌迷保安为她连续杀人提供了血腥。但这个主干在女主发现自己的假个人网站后，开始变得迷离：她拍摄的电视剧以及转型后的其他经历是否存在？保安歌迷是否杀人？以及她本人、她的女经纪人的精神分裂倾向让剧情走向难以揣测——这让电影有吸引力，但无法自圆其说的走向意味着剧情失控了，女主看到的那个自我动作轻盈，显然不可能是胖经纪人扮演的，说明实际后半段大部分剧情都是女主的幻想，导致保安和经纪人的角色都像是硬塞进来的，编制的倒是新奇，可很不严谨也没什么主题,2
拯救一个人，也就是在拯救一个世界,5
有点像我们的阴间阳间。皮克斯厉害，这么小的一个切入点，却把故事讲的感人至深。,5
除了打斗部分，剩下的感觉好无聊,2
现在看大闹天宫和小时候看感觉完全不一样。故事选的很好。只突出了政治，官僚主义的虚伪。没有谈孙悟空在佛教哲学里的失败。人物塑造的好。尤其是金星。再加一星给当年辛苦工作的电影工作者。,4
